asin,title,author,author_asin,narrator,publication_datetime,release_date,publisher_name,length,category,mp3_excerpt,overall_rating,overall_num_ratings,performance_rating,performance_num_ratings,story_rating,story_num_ratings,num_reviews,price,series_asin,series_name
B07LB6CLZD,"Lilian Jackson Braun 2-in-1 Edition, Volume 3",Lilian Jackson Braun,B000APBZN6,Theodore Bikel,2018-12-17T14:51:00Z,2018-12-17,Phoenix Books,361,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/pnix/001410/bk_pnix_001410_sample.mp3,4.4,106,4.4,91,4.6,90,12,18.31,B01CSR7EYW,The Cat Who…
B00W5MSWAG,The Saint in Europe,Leslie Charteris,B001IXMABK,John Telfer,2015-04-21T07:00:00Z,2015-04-21,Audible Studios,378,Literature & Fiction,https://samples.audible.com/bk/adbl/018866/bk_adbl_018866_sample.mp3,4.4,16,4.4,14,4.4,14,1,15.48,B00R3C7ZP6,The Saint
B002V5CQCW,Retribution,Stuart M. Kaminsky,B000AQ44X8,Scott Brick,2004-10-20T10:11:00Z,2004-10-20,Random House Audio,503,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bkot/000306/bk_bkot_000306_sample.mp3,4.1,96,4.5,24,4.5,24,4,15.75,B005NATY0E,Lew Fonesca Novel
B00A81KFDI,Life's Work,Jonathan Valin,B000APKB7W,Mark Peckham,2012-11-17T11:10:00Z,2012-11-17,"Blackstone Audio, Inc.",479,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bbca/001153/bk_bbca_001153_sample.mp3,2.8,4,3.8,4,3.8,4,0,17.12,B009GPQ176,Harry Stoner
B00H86KYIW,Spirit Matters,Matthew J. Pallamary,,Matthew J. Pallamary,2013-12-11T01:54:00Z,2013-12-11,Mystic Ink Publishing,486,Biographies & Memoirs,https://samples.audible.com/bk/acx0/013552/bk_acx0_013552_sample.mp3,4.9,10,4.8,9,4.9,8,3,19.95,B09HHMB16T,Spirit Matters
B06XKPZV4Z,Add Love and Mix,Sean Michael,B00HPAJWDO,Steve Balderson,2017-03-22T09:39:00Z,2017-03-22,Dreamspinner Press LLC,394,Romance,https://samples.audible.com/bk/acx0/082498/bk_acx0_082498_sample.mp3,4.0,23,3.9,23,4.0,23,5,19.95,,
B07CP4M2WX,Here Is Real Magic,Nate Staniforth,B07919J2HN,Nate Staniforth,2018-04-26T17:28:00Z,2018-04-26,Audible Studios for Bloomsbury,373,Biographies & Memoirs,https://samples.audible.com/bk/adbl/032457/bk_adbl_032457_sample.mp3,4.7,150,4.8,128,4.7,129,18,16.35,,
B00FL67DXA,Executive Seduction,Jennifer Probst,B004V56P04,Anne Johnstonbrown,2013-10-22T05:00:00Z,2013-10-22,Triple J Publishing Inc.,448,Romance,https://samples.audible.com/bk/acx0/011645/bk_acx0_011645_sample.mp3,3.7,233,3.5,216,3.7,220,14,17.99,,
B004RAP5LS,The 90-Day Geisha,Chelsea Haywood,B00355GXP8,Eloise Oxer,2011-03-09T08:53:00Z,2011-03-09,Bolinda Publishing Pty Ltd,779,Biographies & Memoirs,https://samples.audible.com/bk/boli/001011/bk_boli_001011_sample.mp3,3.7,47,3.9,40,3.8,38,2,19.49,,
B00IPNN1XW,Ammonites and Leaping Fish,Penelope Lively,,Anna Bentinck,2014-03-03T17:08:00Z,2014-03-03,Isis Publishing Ltd,421,Biographies & Memoirs,https://samples.audible.com/bk/isis/002067/bk_isis_002067_sample.mp3,4.7,6,4.8,6,4.5,6,1,18.84,,
B00YAVK1KE,I'll Stand by You,Sharon Sala,B000AQ00C2,Amy Rubinate,2015-06-02T07:00:00Z,2015-06-02,Tantor Audio,552,Romance,https://samples.audible.com/bk/tant/004844/bk_tant_004844_sample.mp3,4.7,301,4.7,280,4.7,278,27,17.19,B01BPJ38YE,"Blessings, Georgia Series"
B007IKK9A6,Against the Night,Kat Martin,B000AQ0OJQ,Jack Garrett,2012-03-09T10:02:00Z,2012-03-09,Recorded Books,750,Romance,https://samples.audible.com/bk/reco/005615/bk_reco_005615_sample.mp3,4.6,207,4.7,188,4.6,187,7,21.49,B008DGNF1E,Raines of Wind Canyon
B0047WDKQ8,Give Me Tomorrow,Patrick K. O’Donnell,B001HD3XV2,Lloyd James,2010-11-02T04:02:14Z,2010-11-02,"Blackstone Audio, Inc.",370,History,https://samples.audible.com/bk/blak/004019/bk_blak_004019_sample.mp3,4.7,1555,4.7,1382,4.7,1371,81,19.95,,
B00IECI6EI,A Brief Guide to Celtic Myths and Legends,Martyn Whittock,,Christopher Oxford,2014-02-28T08:00:00Z,2014-02-28,Audible Studios,657,History,https://samples.audible.com/bk/adbl/016115/bk_adbl_016115_sample.mp3,3.7,71,3.7,63,3.7,63,5,24.3,,
B00SC61VTI,Silence on Monte Sole,Jack Olsen,B00N5JRSMG,Edoardo Camponeschi,2015-01-21T11:05:00Z,2015-01-21,Crime Rant Classics and Notorious USA,926,History,https://samples.audible.com/bk/acx0/028665/bk_acx0_028665_sample.mp3,4.1,17,3.9,16,4.2,16,3,24.95,,
B07DX83FZC,Ancient Civilizations of North America,"Edwin Barnhart,The Great Courses","B00JH8SXSM,B06XPWVHFB",Edwin Barnhart,2018-06-22T07:00:00Z,2018-06-22,The Great Courses,739,History,https://samples.audible.com/bk/tcco/000995/bk_tcco_000995_sample.mp3,4.5,3432,4.6,3054,4.6,3027,261,25.0,,
1629977381,"Warriors, Queens, and Intellectuals: 36 Great Women Before 1400","Joyce E. Salisbury,The Great Courses",",B06XPWVHFB",Joyce E. Salisbury,2019-06-21T07:00:00Z,2019-06-21,The Great Courses,1073,History,https://samples.audible.com/bk/tcco/001149/bk_tcco_001149_sample.mp3,4.5,535,4.5,458,4.5,456,50,41.95,,
B071XB3LMP,From Bud to Boss,"Kevin Eikenberry,Guy Harris","B001JSADX6,B0045JWY9C",Steven Menasche,2017-06-16T11:20:00Z,2017-06-16,"Gildan Media, LLC",592,Business & Careers,https://samples.audible.com/bk/gdan/002241/bk_gdan_002241_sample.mp3,4.0,47,3.9,34,3.7,32,5,25.78,,
B06X9P1BGV,Sensemaking,Christian Madsbjerg,B00FAE7WNY,Jeremy Maxwell,2017-03-21T07:00:00Z,2017-03-21,"Little, Brown Audio",438,"Relationships, Parenting & Personal Development",https://samples.audible.com/bk/twuk/001289/bk_twuk_001289_sample.mp3,3.8,24,3.6,22,3.5,22,0,14.52,,
B002UZYWNY,You Call the Shots,"Cameron Johnson,John David Mann","B001JS3IC4,B001JP1Y50",William Dufris,2007-01-19T16:16:00Z,2007-01-19,Tantor Audio,489,Business & Careers,https://samples.audible.com/bk/tant/000335/bk_tant_000335_sample.mp3,3.3,36,3.9,8,3.5,10,3,14.61,,
B017BQCMZ6,The Financial Security Bible,Mike Summey,,Mike Summey,2015-10-30T14:27:00Z,2015-10-30,Gildan Seminars,768,Money & Finance,https://samples.audible.com/bk/gdan/001763/bk_gdan_001763_sample.mp3,4.6,34,4.8,29,4.8,29,5,30.08,,
B078P4MVS8,The Million Dollar Real Estate Team,"Bradley Pounds,Chris Watters",",",Adam Sultan,2018-01-04T15:03:00Z,2018-01-04,WIR Publishing LLC,362,Money & Finance,https://samples.audible.com/bk/acx0/104462/bk_acx0_104462_sample.mp3,4.6,122,4.6,110,4.6,111,25,19.95,,
B00NEZUDYG,The Entrepreneur's Toolkit,"Michael Goldsby,The Great Courses",",B06XPWVHFB",Michael Goldsby,2014-09-26T07:00:00Z,2014-09-26,The Great Courses,759,Business & Careers,https://samples.audible.com/bk/tcco/000389/bk_tcco_000389_sample.mp3,4.5,1443,4.4,1272,4.5,1255,109,33.9,B00DNBDOUG,The Great Courses: Professional
B0116LENE0,Extraordinary Leaders: The Secrets to Moving Beyond the Ordinary,Chris Widener,B001IGWWVK,Chris Widener,2015-07-14T07:00:00Z,2015-07-14,"Made for Success, Inc. and Blackstone Audio, Inc.",506,Business & Careers,https://samples.audible.com/bk/blak/007801/bk_blak_007801_sample.mp3,4.2,5,4.0,4,4.0,4,0,27.29,,
B079TDK2WL,The Ultimate Job Hunting Book,"Pat Scudamore,Hilton Catt,David McWhir,Mo Shapiro,Alison Straw","B0034Q3AZ4,,,,",Lisa Coleman,2018-04-19T07:00:00Z,2018-04-19,Teach Yourself,539,Business & Careers,https://samples.audible.com/bk/hodd/001405/bk_hodd_001405_sample.mp3,5.0,2,5.0,2,4.5,2,0,14.52,B07C4T32C5,The Ultimate Guides
B00U1S1H3K,The Dawn of Mars,Jeff Ferry,B00LKRIGEY,Roberto Scarlato,2015-02-27T11:50:00Z,2015-02-27,Jeff Ferry,588,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/031245/bk_acx0_031245_sample.mp3,3.6,8,4.0,8,3.5,8,5,19.95,,
B07BLJRX46,Tainted World,Ashley Fontainne,B0055O0VBY,Rebecca Roberts,2018-03-22T21:50:00Z,2018-03-22,RMSW Press,486,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/111530/bk_acx0_111530_sample.mp3,4.7,19,4.8,19,4.7,19,15,19.95,B01EGDJUGQ,The Rememdium Series
B079SWPKSB,The Black Star,Johnston McCulley,,Jack Brown,2018-02-28T00:00:00Z,2018-02-28,Audioliterature,478,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/edel/006345/bk_edel_006345_sample.mp3,0.0,0,0.0,0,0.0,0,0,7.35,,
B00ADOW0JW,Cinderella,Ed McBain,B000AP9VXC,Luke Daniels,2012-11-27T01:20:00Z,2012-11-27,Brilliance Audio,415,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/brll/004461/bk_brll_004461_sample.mp3,4.1,31,4.3,26,4.2,26,1,13.99,B00A8KACG4,Matthew Hope
B072YVZS91,Nightriders,Ashley Blake,B001K8W5WC,Roberto Scarlato,2017-06-23T10:44:00Z,2017-06-23,Ashley Blake,733,Literature & Fiction,https://samples.audible.com/bk/acx0/089157/bk_acx0_089157_sample.mp3,5.0,1,3.0,1,5.0,1,1,24.95,,
B07PKVTYKF,The Hunt for the Hollywood Clone,Steven Heumann,B07L424T3K,Steven Heumann,2019-03-12T12:11:00Z,2019-03-12,Super Heumann Creative,420,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/144945/bk_acx0_144945_sample.mp3,4.0,3,5.0,2,4.5,2,2,19.95,B07PFXN2DC,Gavin Baller
B00FY0HVJY,Dust,Hugh Howey,B002RX4S5Q,Susannah Harker,2013-10-24T07:00:00Z,2013-10-24,Penguin Audio,723,Science Fiction & Fantasy,https://samples.audible.com/bk/rhuk/001641/bk_rhuk_001641_sample.mp3,4.2,31,4.1,26,4.2,26,0,17.43,B00CXQG7WY,The Silo Saga
B00CH0T9EE,Tales of Majipoor,Robert Silverberg,B000APLXDS,Stefan Rudnicki,2013-05-07T08:00:00Z,2013-05-07,"Blackstone Audio, Inc.",696,Science Fiction & Fantasy,https://samples.audible.com/bk/blak/005610/bk_blak_005610_sample.mp3,4.3,315,4.7,279,4.4,279,14,15.56,,
B00N10YNQS,The Tragedy of X,Ellery Queen,B000APFUH8,Mark Peckham,2014-08-26T10:42:00Z,2014-08-26,"Blackstone Audio, Inc.",719,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/blak/006886/bk_blak_006886_sample.mp3,4.0,39,4.1,35,3.9,35,3,17.21,B09NMRLPYD,Drury Lane
B00BQLI0PY,Ghost Walk,Marianne Macdonald,B001HMOWHC,Nicola Barber,2013-03-23T17:33:00Z,2013-03-23,Audible Studios,454,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/adbl/008904/bk_adbl_008904_sample.mp3,4.0,6,4.0,4,4.0,5,0,17.95,B00AQMK1LA,Dido Hoare
B00P6VUG0C,The Enchanted Oasis,"Valerie Bowen,Mark Lewis - editor",",",Todd Waites,2014-11-05T11:44:00Z,2014-11-05,V. J. Bowen,373,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/025612/bk_acx0_025612_sample.mp3,4.0,1,4.0,1,4.0,1,0,19.95,,
B009G4JONK,A Time for Reflection,"William E. Simon,Gerald R. Ford,George P. Shultz,John M. Caher",",,,",Steve Olsen,2012-09-25T02:13:00Z,2012-09-25,Regnery Publishing,685,Biographies & Memoirs,https://samples.audible.com/bk/acx0/000881/bk_acx0_000881_sample.mp3,4.8,5,4.8,4,4.5,4,0,24.95,,
B075LQ9DXW,Stars Across the Ocean,Kimberley Freeman,B006CZNWG6,Jennifer Vuletic,2017-09-29T07:00:00Z,2017-09-29,Bolinda audio,893,Romance,https://samples.audible.com/bk/boli/003235/bk_boli_003235_sample.mp3,4.6,946,4.8,880,4.6,872,87,19.49,,
B0793BWZQ4,Les Berberes et Moi,Magdalena Wasiura,B00MDVAIA6,Deanna Delaney,2018-01-19T16:10:00Z,2018-01-19,Cv Publications,740,Biographies & Memoirs,https://samples.audible.com/bk/acx0/105918/bk_acx0_105918_sample.mp3,5.0,1,5.0,1,5.0,1,0,24.95,,
1400120985,In Dark Water,Leslie Tentler,B00482KVMS,Amy Melissa Bentley,2019-06-11T07:00:00Z,2019-06-11,Tantor Audio,684,Romance,https://samples.audible.com/bk/tant/016232/bk_tant_016232_sample.mp3,4.7,68,4.6,63,4.6,62,5,17.19,B07R76QWS8,Rarity Cove
B0078O9TMQ,It Happened on the Way to War,Rye Barcott,B003Y1GQNM,Rye Barcott,2012-02-14T00:00:00Z,2012-02-14,Audible Studios,876,Biographies & Memoirs,https://samples.audible.com/bk/adbl/003546/bk_adbl_003546_sample.mp3,3.9,168,3.9,145,4.1,145,8,24.95,,
B01MTRVMLR,A Love Letter to Whiskey,Kandi Steiner,B00JDJOINE,Lauren Sweet,2016-11-28T15:46:00Z,2016-11-28,Kandi Steiner,608,Romance,https://samples.audible.com/bk/acx0/073896/bk_acx0_073896_sample.mp3,4.4,547,4.5,501,4.4,502,95,24.95,,
B002V8MFK2,Wuthering Heights,Emily Brontë,B000APRKSA,Patricia Routledge,2012-04-06T00:00:00Z,2012-04-06,Audible Studios,855,Literature & Fiction,https://samples.audible.com/bk/bbcw/000381/bk_bbcw_000381_sample.mp3,4.2,834,4.4,741,4.1,740,90,33.9,,
B00EQA8M3C,Hanns and Rudolf: The German Jew and the Hunt for the Kommandant of Auschwitz,Thomas Harding,B001KH68ZI,Mark Meadows,2013-09-05T07:00:00Z,2013-09-05,Audible Studios,530,History,https://samples.audible.com/bk/bbcw/007275/bk_bbcw_007275_sample.mp3,4.5,13,4.5,13,4.5,12,1,21.99,,
B087T2DJTV,The Witch Wolf,Noah Harris,B015HZQGM8,Kevin Earlywine,2020-04-30T15:34:00Z,2020-04-30,Books Unite People,363,LGBTQ+,https://samples.audible.com/bk/acx0/194032/bk_acx0_194032_sample.mp3,4.8,17,4.9,14,4.9,14,2,19.95,B0817HPN91,WindWard Triad
B087YYTV8G,Inside My Outside,Sara Pyszka,B00PEA0VVY,Corrie Legge,2020-05-06T20:47:00Z,2020-05-06,Sara Pyszka,585,Biographies & Memoirs,https://samples.audible.com/bk/acx0/194538/bk_acx0_194538_sample.mp3,4.8,24,4.9,19,4.8,18,5,19.95,,
B0036GTJU2,The Secrets of the Notebook,Eve Haas,B0034Q015Q,Jilly Bond,2009-10-28T15:11:00Z,2009-10-28,Oakhill Publishing Ltd,413,Biographies & Memoirs,https://samples.audible.com/bk/oakh/000221/bk_oakh_000221_sample.mp3,5.0,1,5.0,1,5.0,1,0,20.0,,
B00SLX3P6O,The Spanish Billionaire's Hired Bride,Rachel Lyndhurst,B004NRRIZQ,Maria Elena Infantino,2015-01-26T12:16:00Z,2015-01-26,Audible Studios,429,Romance,https://samples.audible.com/bk/adbl/021644/bk_adbl_021644_sample.mp3,3.9,27,3.8,26,3.8,26,2,17.07,,
1977335675,Fade to Red,Linda Castillo,B001ITX2XE,Ann Marie Lee,2019-05-14T07:00:00Z,2019-05-14,Tantor Audio,722,Romance,https://samples.audible.com/bk/tant/016007/bk_tant_016007_sample.mp3,4.0,39,3.6,34,4.0,34,5,21.49,,
B00EUS640I,Her Favorite Rival,Sarah Mayberry,B001HMOSEY,India Plum,2013-09-01T07:00:00Z,2013-09-01,Harlequin Books S.A.,512,Romance,https://samples.audible.com/bk/harl/001504/bk_harl_001504_sample.mp3,3.8,22,3.8,17,3.9,18,1,17.95,,
B00J8MOIGI,A Man Called Intrepid,William Stevenson,B08W285KCR,David McAlister,2014-03-26T15:16:00Z,2014-03-26,Audible Studios,1287,History,https://samples.audible.com/bk/adbl/017732/bk_adbl_017732_sample.mp3,4.5,549,4.4,479,4.6,479,51,39.95,,
B07RHQ8S6R,The Huguenots in France,Samuel Smiles,,Adriel Brandt,2019-05-07T14:41:00Z,2019-05-07,MuseumAudiobooks.com,922,History,https://samples.audible.com/bk/yurt/000596/bk_yurt_000596_sample.mp3,3.3,3,5.0,1,5.0,1,0,31.49,,
1980042578,Lies Across America,Dr. James Loewen,,L.J. Ganser,2019-09-24T07:00:00Z,2019-09-24,Recorded Books,1109,History,https://samples.audible.com/bk/reco/013143/bk_reco_013143_sample.mp3,4.8,86,4.9,72,4.9,73,8,25.79,,
B0794CDXGJ,"Aunt Phil's Trunk, Volume One: An Alaska Historian's Collection of Treasured Tales","Laurel Downing Bill,Phyllis Downing Carlson","B00DS8VZYG,",Laurel Downing Bill,2018-01-19T16:53:00Z,2018-01-19,Aunt Phil's Trunk LLC,450,History,https://samples.audible.com/bk/acx0/105984/bk_acx0_105984_sample.mp3,4.7,3,5.0,2,5.0,2,0,19.95,B07WSS8VFT,Aunt Phil's Trunk
B00D9BQOZW,Business Law: Negligence and Torts,"Frank B. Cross,The Great Courses",",B06XPWVHFB",Frank B. Cross,2013-07-08T07:00:00Z,2013-07-08,The Great Courses,369,Business & Careers,https://samples.audible.com/bk/tcco/000054/bk_tcco_000054_sample.mp3,4.7,327,4.7,282,4.6,277,22,14.95,B00DLM6CUG,The Great Courses: Business & Economics
B07SMBLPYM,Michigan Real Estate License Exam AudioLearn,AudioLearn Content Team,,Lon Harris,2019-06-07T16:14:00Z,2019-06-07,AudioLearn,652,Business & Careers,https://samples.audible.com/bk/acx0/153957/bk_acx0_153957_sample.mp3,4.2,16,4.1,13,4.2,13,6,19.46,,
B00E98WOLC,Organisation Culture,Naomi Stanford,B001JOYS7C,Karen Cass,2013-08-09T07:00:00Z,2013-08-09,Audible Studios,549,Money & Finance,https://samples.audible.com/bk/adbl/012989/bk_adbl_012989_sample.mp3,3.9,7,3.9,7,3.9,7,0,16.36,B00HS4OAPM,The Economist
B07CN985H9,Destiny on Purpose,Rich Fontaine,B07BHP3J5M,Rich Fontaine,2018-04-27T01:57:00Z,2018-04-27,Rich Fontaine,893,"Relationships, Parenting & Personal Development",https://samples.audible.com/bk/acx0/114507/bk_acx0_114507_sample.mp3,5.0,1,5.0,1,5.0,1,0,24.95,,
B01CYKTYNW,Deep Work,Cal Newport,B001IGNR0U,Jeff Bottoms,2016-07-26T07:00:00Z,2016-07-26,"Little, Brown Audio",464,Business & Careers,https://samples.audible.com/bk/twuk/001123/bk_twuk_001123_sample.mp3,4.5,2455,4.6,2042,4.4,2025,119,15.97,,
B07CX74B84,The Road to AUM: Driving Assets Under Management Through Effective Marketing and Sales,Sandra Powers Murphy,,Sandra Powers Murphy,2018-05-14T16:11:00Z,2018-05-14,Noble Ark Ventures LLC,600,Money & Finance,https://samples.audible.com/bk/acx0/115430/bk_acx0_115430_sample.mp3,4.9,7,4.5,6,4.8,6,0,24.95,,
B07Q634RJ4,"Gini: Capitalism, Cryptocurrencies & the Battle for Human Rights",Ferris Eanfar,B071XLD2NR,Dude Walker,2019-04-03T02:11:00Z,2019-04-03,Gini Foundation,494,Money & Finance,https://samples.audible.com/bk/acx0/147156/bk_acx0_147156_sample.mp3,5.0,2,5.0,2,5.0,2,0,19.95,,
1469073862,The New Business of Consulting,Elaine Biech,,Randye Kaye,2019-05-14T07:00:00Z,2019-05-14,Gildan Media,732,Business & Careers,https://samples.audible.com/bk/gdan/003221/bk_gdan_003221_sample.mp3,3.6,5,3.5,4,3.6,5,3,21.49,,
B01MSLIGQQ,12,"Rodd Wagner,James K. Harter Ph.D.","B001K8FTF2,",John McLain,2015-12-27T12:27:00Z,2015-12-27,Brilliance Audio,491,Business & Careers,https://samples.audible.com/bk/brll/008563/bk_brll_008563_sample.mp3,4.5,89,4.6,77,4.5,75,6,20.0,,
B00IYWCF6S,Selling Out,Justina Robson,B004N1PK9S,Mel Hudson,2014-03-21T07:00:00Z,2014-03-21,Audible Studios,745,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/016301/bk_adbl_016301_sample.mp3,0.0,0,0.0,0,0.0,0,0,20.72,B00IZHFKFU,Quantum Gravity
B0873Z17K7,Bone Lord 2,Dante King,B07HX17THT,Chris Graves,2020-04-20T23:26:00Z,2020-04-20,Dante King,589,Science Fiction & Fantasy,https://samples.audible.com/bk/acx0/191887/bk_acx0_191887_sample.mp3,4.7,142,4.8,128,4.7,128,6,19.49,B081VWNWWG,Bone Lord
B00BHIC21E,Triumph,Philip Wylie,B000APFK1Y,Tim George,2013-02-20T10:33:00Z,2013-02-20,Audible Studios,637,Science Fiction & Fantasy,https://samples.audible.com/bk/adbl/008170/bk_adbl_008170_sample.mp3,4.2,17,4.1,17,4.1,17,1,24.95,,
B002V8MEQC,Star Wars: Legacy of the Force #4: Exile,Aaron Allston,B000APRR4M,Marc Thompson,2007-03-05T11:06:00Z,2007-03-05,Random House Audio,378,Science Fiction & Fantasy,https://samples.audible.com/bk/rand/001116/bk_rand_001116_sample.mp3,4.7,1476,4.8,1188,4.7,1188,43,13.48,B07D5KF7SL,Star Wars: Legacy of the Force - Legends (abridged)
B0036KXOXG,The Broken Window,Jeffery Deaver,B000AP76I4,George Guidall,2009-01-16T15:42:00Z,2009-01-16,W. F. Howes Ltd,825,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/howe/000346/bk_howe_000346_sample.mp3,4.0,62,4.4,29,4.3,28,5,21.31,B007OJUE5Q,A Lincoln Rhyme Novel
B00DCCBDIQ,Empty Promises and Other True Cases,Ann Rule,B000AP8V1A,Laural Merlington,2013-06-12T13:29:00Z,2013-06-12,Brilliance Audio,459,Biographies & Memoirs,https://samples.audible.com/bk/brll/005115/bk_brll_005115_sample.mp3,4.2,33,4.1,30,4.2,29,3,20.0,,
B07H7V6822,The Spy's Gamble,Howard Kaplan,B001HMUGEU,Nathan Murray,2018-09-12T13:12:00Z,2018-09-12,Writers Inc.,440,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/127377/bk_acx0_127377_sample.mp3,2.5,4,2.0,4,2.3,4,3,19.95,B07PN48RSX,The Jerusalem Spy Series
B00NVJCQJU,Big Sky Dead,Dave Folsom,B004G8153I,Joseph B. Kearns,2014-09-18T05:00:00Z,2014-09-18,Scaling Tall Timber Press,468,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/acx0/023636/bk_acx0_023636_sample.mp3,0.0,0,0.0,0,0.0,0,0,19.95,B09M7P5H5Y,Charlie Draper Thriller
B0046VEINY,The Santaroga Barrier,Frank Herbert,B000APO5OM,Scott Brick,2010-10-15T17:03:00Z,2010-10-15,Tantor Audio,560,Science Fiction & Fantasy,https://samples.audible.com/bk/tant/001676/bk_tant_001676_sample.mp3,4.4,121,4.6,105,4.4,105,13,15.47,,
B01N4KZCKO,Cherringham - A Cosy Crime Series Compilation,"Matthew Costello,Neil Richards","B001JRXGQI,B001H6Q4AG",Neil Dudgeon,2017-01-27T00:00:00Z,2017-01-27,Lübbe Audio,463,Biographies & Memoirs,https://samples.audible.com/bk/lueb/002224/bk_lueb_002224_sample.mp3,4.7,2402,4.8,2140,4.7,2133,76,9.2,B06XG2GNGX,Cherringham Compilations
B006JQ38FI,Angel with Two Faces,Nicola Upson,B001IQXIWM,Davina Porter,2011-12-09T17:51:00Z,2011-12-09,"Blackstone Audio, Inc.",798,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bbca/000847/bk_bbca_000847_sample.mp3,4.1,280,4.6,255,4.0,253,10,23.36,B007RSS1FE,Josephine Tey
B003UNW4EY,Obsessions,Marshall Cook,,Kris Faulkner,2010-07-06T17:17:00Z,2010-07-06,Books in Motion,418,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/bimo/000914/bk_bimo_000914_sample.mp3,3.3,4,5.0,1,3.0,2,0,17.49,B00GIQ5G0Y,Monona Quinn
B01N2AZTRC,Cherringham - A Cosy Crime Series Compilation,"Matthew Costello,Neil Richards","B001JRXGQI,B001H6Q4AG",Neil Dudgeon,2017-02-28T00:00:00Z,2017-02-28,Lübbe Audio,437,"Mystery, Thriller & Suspense",https://samples.audible.com/bk/lueb/002244/bk_lueb_002244_sample.mp3,4.7,2218,4.8,1993,4.7,1974,81,9.2,B06XG2GNGX,Cherringham Compilations
B002UZZ8PU,The Longest Trip Home,John Grogan,B001H6GLJA,John Grogan,2008-10-21T05:00:00Z,2008-10-21,HarperAudio,640,Biographies & Memoirs,https://samples.audible.com/bk/harp/001746/bk_harp_001746_sample.mp3,4.1,97,4.1,47,4.2,46,8,8.18,,
B002V1OF4I,An Ordinary Man,"Paul Rusesabagina,Tom Zoellner","B001JPBSII,B001IQUPI2",Dominic Hoffman,2006-04-12T11:57:00Z,2006-04-12,Penguin Audio,462,Biographies & Memoirs,https://samples.audible.com/bk/peng/000473/bk_peng_000473_sample.mp3,4.6,192,4.8,114,4.8,114,22,18.0,,
B07846368D,"Beasts, Men and Gods",Ferdinand Ossendowski,,Lawrence Skinner,2017-12-20T00:00:00Z,2017-12-20,Audioliterature,520,Biographies & Memoirs,https://samples.audible.com/bk/edel/005949/bk_edel_005949_sample.mp3,4.4,14,4.2,11,4.8,12,3,7.35,,
B07FT5RTLB,I'm in It (The Reed Brothers),Tammy Falkner,B00947BWFW,Christy Wurzbach,2018-07-25T19:47:00Z,2018-07-25,Night Shift Publishing,364,Romance,https://samples.audible.com/bk/acx0/122830/bk_acx0_122830_sample.mp3,4.3,13,4.2,11,4.5,11,0,19.95,B00IAQ7VOE,The Reed Brothers
B002V1AGIW,No Place Like Home,Barbara O'Neal,B001JSHGVI,Kristine Thatcher,2008-10-21T10:02:00Z,2008-10-21,Brilliance Audio,576,Romance,https://samples.audible.com/bk/brll/001176/bk_brll_001176_sample.mp3,4.4,266,4.5,235,4.5,236,22,20.0,,
B078NH7Q2R,My Chance,Joanne Schwehm,B00GBC1X2K,Virginia Rose,2017-12-29T11:20:00Z,2017-12-29,Audible Studios,419,Romance,https://samples.audible.com/bk/adbl/031477/bk_adbl_031477_sample.mp3,3.5,8,3.8,8,3.5,8,0,19.95,B078Z3WD5C,Chance [Schwehm]
B005D81M1A,Only Mine,Susan Mallery,B000APFMJE,Tanya Eby,2011-07-26T05:00:00Z,2011-07-26,Brilliance Audio ,534,Romance,https://samples.audible.com/bk/brll/003077/bk_brll_003077_sample.mp3,4.4,672,4.5,556,4.4,558,16,20.0,B00CYLWW6S,A Fool’s Gold Romance
